4446,GGACW,Garnero Group Acquisition Company,US,stock,100
4447,GARS,Garrison Capital Inc.,US,stock,100
4448,GCTS,GCT Semiconductor,,,100
4449,GLSS,Gelesis,,,100
4450,GENC,Gencor Industries Inc.,US,stock,100
4451,GNCMA,General Communication,,,100
4452,GFN,General Finance Corporation,US,stock,100
4453,GFNCP,General Finance Corporation,US,stock,100
4454,GFNSL,General Finance Corporation,US,stock,100
4455,GENE,Genetic Technologies Ltd,US,stock,100
4456,GNMK,GenMark Diagnostics,,,100
4457,GNCA,Genocea Biosciences,,,100
4458,GHDX,Genomic Health,,,100
4459,GNST,GenSight Biologics S.A.,US,stock,100
4460,GNTX,Gentex Corporation,US,stock,100
4461,THRM,Gentherm Inc,US,stock,100
4462,GNVC,GenVec,,,100
4463,GTWN,Georgetown Bancorp,,,100
4464,GEOS,Geospace Technologies Corporation,US,stock,100
4465,GABC,German American Bancorp,,,100
4466,GERN,Geron Corporation,US,stock,100
4467,GEVO,Gevo,,,100
4468,ROCK,Gibraltar Industries,,,100
4469,GIGM,GigaMedia Limited,US,stock,100
4470,GIGA,Giga-tronics Incorporated,US,stock,100
4471,GIII,G-III Apparel Group,,,100
4472,GILT,Gilat Satellite Networks Ltd.,US,stock,100
4473,GILD,Gilead Sciences,,,100
4474,GBCI,Glacier Bancorp,,,100
4475,GLAD,Gladstone Capital Corporation,US,stock,100
4476,GLADO,Gladstone Capital Corporation,US,stock,100
4477,GOOD,Gladstone Commercial Corporation,US,stock,100
4478,GOODN,Gladstone Commercial Corporation,US,stock,100
4479,GOODO,Gladstone Commercial Corporation,US,stock,100
4480,GOODP,Gladstone Commercial Corporation,US,stock,100
4481,GAIN,Gladstone Investment Corporation,US,stock,100
4482,GAINN,Gladstone Investment Corporation,US,stock,100
4483,GAINO,Gladstone Investment Corporation,US,stock,100
4484,GAINP,Gladstone Investment Corporation,US,stock,100
4485,LAND,Gladstone Land Corporation,US,stock,100
4486,GLBZ,Glen Burnie Bancorp,US,stock,100
4487,GBT,GLOBAL BLOOD THERAPEUTICS,,,100
4488,ENT,Global Eagle Entertainment Inc.,US,stock,100
4489,GBLI,Global Indemnity plc,US,stock,100
4490,GBLIZ,Global Indemnity plc,US,stock,100
4491,GPAC,Global Partner Acquisition Corp.,US,stock,100
4492,GPACU,Global Partner Acquisition Corp.,US,stock,100
4493,GPACW,Global Partner Acquisition Corp.,US,stock,100
4494,GSOL,Global Sources Ltd.,US,stock,100
4495,ACTX,Global X Guru Activist ETF,US,stock,100
4496,QQQC,Global X NASDAQ China Technology ETF,US,stock,100
4497,SOCL,Global X Social Media Index ETF,US,stock,100
4498,ALTY,Global X SuperDividend Alternatives ETF,US,stock,100
4499,SRET,Global X SuperDividend REIT ETF,US,stock,100
4500,YLCO,Global X Yieldco Index ETF,US,stock,100
4501,GAI,Global-Tech Advanced Innovations Inc.,US,stock,100
4502,GBIM,GlobeImmune,,,100
4503,GLBS,Globus Maritime Limited,US,stock,100
4504,GLRI,Glori Energy Inc,US,stock,100
4505,GLUU,Glu Mobile Inc.,US,stock,100
4506,GLYC,GlycoMimetics,,,100
4507,GOGO,Gogo Inc.,US,stock,100
4508,GLNG,Golar LNG Limited,US,stock,100
4509,GMLP,Golar LNG Partners LP,US,stock,100
4510,GLDC,Golden Enterprises,,,100
4511,GDEN,Golden Entertainment,,,100
4512,GOGL,Golden Ocean Group Limited,US,stock,100
4513,GBDC,Golub Capital BDC,,,100
4514,GTIM,Good Times Restaurants Inc.,US,stock,100
4515,GPRO,GoPro,,,100
4516,GMAN,Gordmans Stores,,,100
4517,GRSH,Gores Holdings,,,100
4518,GRSHU,Gores Holdings,,,100
4519,GRSHW,Gores Holdings,,,100
4520,GPIA,GP Investments Acquisition Corp.,US,stock,100
4521,GPIAU,GP Investments Acquisition Corp.,US,stock,100
4522,GPIAW,GP Investments Acquisition Corp.,US,stock,100
4523,LOPE,Grand Canyon Education,,,100
4524,GRVY,GRAVITY Co.,,,100
4525,GBSN,Great Basin Scientific,,,100
4526,GLDD,Great Lakes Dredge & Dock Corporation,US,stock,100
4527,GSBC,Great Southern Bancorp,,,100
4528,GNBC,Green Bancorp,,,100
4529,GRBK,Green Brick Partners,,,100
4530,GPP,Green Plains Partners LP,US,stock,100
4531,GPRE,Green Plains,,,100
4532,GCBC,Greene County Bancorp,,,100
4533,GLRE,Greenlight Reinsurance,,,100
4534,GRIF,Griffin Industrial Realty,,,100
4535,GRFS,Grifols,,,100
4536,GRPN,Groupon,,,100
4537,OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,US,stock,100
4538,GGAL,Grupo Financiero Galicia S.A.,US,stock,100
4539,GSIG,GSI Group,,,100
4540,GSIT,GSI Technology,,,100
4541,GSVC,GSV Capital Corp,US,stock,100
4542,GTXI,GTx,,,100
4543,GBNK,Guaranty Bancorp,US,stock,100
4544,GFED,Guaranty Federal Bancshares,,,100
4545,GUID,Guidance Software,,,100
4546,GIFI,Gulf Island Fabrication,,,100
4547,GURE,Gulf Resources,,,100
4548,GPOR,Gulfport Energy Corporation,US,stock,100
4549,GWPH,GW Pharmaceuticals Plc,US,stock,100
4550,GWGH,GWG Holdings,,,100
4551,GYRO,Gyrodyne ,,,100
4552,HEES,H&E Equipment Services,,,100
4553,HLG,Hailiang Education Group Inc.,US,stock,100
4554,HNRG,Hallador Energy Company,US,stock,100
4555,HALL,Hallmark Financial Services,,,100
4556,HALO,Halozyme Therapeutics,,,100
4557,HBK,Hamilton Bancorp,,,100
4558,HMPR,Hampton Roads Bankshares Inc,US,stock,100
4559,HBHC,Hancock Holding Company,US,stock,100
4560,HBHCL,Hancock Holding Company,US,stock,100
4561,HNH,Handy & Harman Ltd.,US,stock,100
4562,HAFC,Hanmi Financial Corporation,US,stock,100
4563,HNSN,Hansen Medical,,,100
4564,HQCL,Hanwha Q CELLS Co.,,,100
4565,HDNG,Hardinge,,,100
4566,HLIT,Harmonic Inc.,US,stock,100
4567,HRMN,Harmony Merger Corp.,US,stock,100
4568,HRMNU,Harmony Merger Corp.,US,stock,100
4569,HRMNW,Harmony Merger Corp.,US,stock,100
4570,TINY,Harris & Harris Group,,,100
4571,HART          ,Harvard Apparatus Regenerative Technology,,,100
4572,HBIO,Harvard Bioscience,,,100
4573,HCAP,Harvest Capital Credit Corporation,US,stock,100
4574,HCAPL,Harvest Capital Credit Corporation,US,stock,100
4575,HAS,Hasbro,,,100
4576,HA,Hawaiian Holdings,,,100
4577,HCOM,Hawaiian Telcom Holdco,,,100
4578,HWKN,Hawkins,,,100
4579,HWBK,Hawthorn Bancshares,,,100
4580,HAYN,Haynes International,,,100
4581,HDS,HD Supply Holdings,,,100
4582,HIIQ,Health Insurance Innovations,,,100
4583,HCSG,Healthcare Services Group,,,100
4584,HQY,HealthEquity,,,100
4585,HSTM,HealthStream,,,100
4586,HWAY,Healthways,,,100
4587,HTLD,Heartland Express,,,100
4588,HTLF,Heartland Financial USA,,,100
4589,HTWR,Heartware International,,,100
4590,HTBX,Heat Biologics,,,100
4591,HSII,Heidrick & Struggles International,,,100
4592,HELE,Helen of Troy Limited,US,stock,100
4593,HMNY,Helios and Matheson Analytics Inc,US,stock,100
4594,HMTV,Hemisphere Media Group,,,100
4595,HNNA,Hennessy Advisors,,,100
4596,HCAC,Hennessy Capital Acquisition Corp. II,US,stock,100
4597,HCACU,Hennessy Capital Acquisition Corp. II,US,stock,100
4598,HCACW,Hennessy Capital Acquisition Corp. II,US,stock,100
4599,HSIC,Henry Schein,,,100
4600,HERO,Hercules Offshore,,,100
4601,HTBK,Heritage Commerce Corp,US,stock,100
4602,HFWA,Heritage Financial Corporation,US,stock,100
4603,HEOP,Heritage Oaks Bancorp,US,stock,100
4604,HCCI,Heritage-Crystal Clean,,,100
4605,MLHR,Herman Miller,,,100
4606,HRTX,Heron Therapeutics,,,100
4607,HSKA,Heska Corporation,US,stock,100
4608,HFFC,HF Financial Corp.,US,stock,100
4609,HIBB,Hibbett Sports,,,100
4610,HPJ,Highpower International Inc,US,stock,100
4611,HIHO,Highway Holdings Limited,US,stock,100
4612,HIMX,Himax Technologies,,,100
4613,HIFS,Hingham Institution for Savings,US,stock,100
4614,HSGX,Histogenics Corporation,US,stock,100
4615,HMNF,HMN Financial,,,100
4616,HMSY,HMS Holdings Corp,US,stock,100
4617,HOLI,Hollysys Automation Technologies,,,100
4618,HOLX,Hologic,,,100
4619,HBCP,Home Bancorp,,,100
4620,HOMB,Home BancShares,,,100
4621,HFBL,Home Federal Bancorp,,,100
4622,HMIN,Homeinns Hotel Group,US,stock,100
4623,HMST,HomeStreet,,,100
4624,HTBI,HomeTrust Bancshares,,,100
4625,CETC,Hongli Clean Energy Technologies Corp.,US,stock,100
4626,HOFT,Hooker Furniture Corporation,US,stock,100
4627,HFBC,HopFed Bancorp,,,100
4628,HBNC,Horizon Bancorp (IN),US,stock,100
4629,HZNP,Horizon Pharma plc,US,stock,100
4630,HRZN,Horizon Technology Finance Corporation,US,stock,100
4631,ZINC,Horsehead Holding Corp.,US,stock,100
4632,HDP,Hortonworks,,,100
4633,HMHC,Houghton Mifflin Harcourt Company,US,stock,100
4634,HWCC,Houston Wire & Cable Company,US,stock,100
4635,HOVNP,Hovnanian Enterprises Inc,US,stock,100
4636,HBMD,Howard Bancorp,,,100
4637,HSNI,HSN,,,100
4638,HTGM,HTG Molecular Diagnostics,,,100
4639,HUBG,Hub Group,,,100
4640,HSON,Hudson Global,,,100
4641,HDSN,Hudson Technologies,,,100
4642,HBAN,Huntington Bancshares Incorporated,US,stock,100
4643,HBANP,Huntington Bancshares Incorporated,US,stock,100
4644,HURC,Hurco Companies,,,100
4645,HURN,Huron Consulting Group Inc.,US,stock,100
4646,HTCH,Hutchinson Technology Incorporated,US,stock,100
4647,HBP,Huttig Building Products,,,100
4648,HDRA,Hydra Industries Acquisition Corp.,US,stock,100
4649,HDRAR,Hydra Industries Acquisition Corp.,US,stock,100
4650,HDRAU,Hydra Industries Acquisition Corp.,US,stock,100
4651,HDRAW,Hydra Industries Acquisition Corp.,US,stock,100
4652,HYGS,Hydrogenics Corporation,US,stock,100
4653,IDSY,I.D. Systems,,,100
4654,IAC,IAC/InterActiveCorp,US,stock,100
4655,IKGH,Iao Kun Group Holding Company Limited,US,stock,100
4656,IBKC,IBERIABANK Corporation,US,stock,100
4657,IBKCP,IBERIABANK Corporation,US,stock,100
4658,ICAD,icad inc.,US,stock,100
4659,IEP,Icahn Enterprises L.P.,US,stock,100
4660,ICFI,ICF International,,,100
4661,ICLR,ICON plc,US,stock,100
4662,ICON,Iconix Brand Group,,,100
4663,ICUI,ICU Medical,,,100
4664,IPWR,Ideal Power Inc.,US,stock,100
4665,INVE,Identiv,,,100
4666,IDRA,Idera Pharmaceuticals,,,100
4667,IDXX,IDEXX Laboratories,,,100
4668,DSKY,iDreamSky Technology Limited,US,stock,100
4669,IROQ,IF Bancorp,,,100
4670,IRG,Ignite Restaurant Group,,,100
4671,RXDX,Ignyta,,,100
4672,IIVI,II-VI Incorporated,US,stock,100
4673,KANG,iKang Healthcare Group,,,100
4674,IKNX,Ikonics Corporation,US,stock,100
4675,ILMN,Illumina,,,100
4676,ISNS,Image Sensing Systems,,,100
4677,IMMR,Immersion Corporation,US,stock,100
4678,ICCC,ImmuCell Corporation,US,stock,100
4679,IMDZ,Immune Design Corp.,US,stock,100
4680,IMNP          ,Immune Pharmaceuticals Inc.,US,stock,100
4681,IMGN,ImmunoGen,,,100
4682,IMMU,Immunomedics,,,100
4683,IPXL,Impax Laboratories,,,100
4684,IMMY,Imprimis Pharmaceuticals,,,100
4685,INCR,INC Research Holdings,,,100
4686,SAAS,inContact,,,100
4687,INCY,Incyte Corporation,US,stock,100
4688,INDB,Independent Bank Corp.,US,stock,100
4689,IBCP,Independent Bank Corporation,US,stock,100
4690,IBTX,Independent Bank Group,,,100
4691,IDSA,Industrial Services of America,,,100
4692,INFN,Infinera Corporation,US,stock,100
4693,INFI,Infinity Pharmaceuticals,,,100
4694,IPCC,Infinity Property and Casualty Corporation,US,stock,100
4695,III,Information Services Group,,,100
4696,IFON,InfoSonics Corp,US,stock,100
4697,IMKTA,Ingles Markets,,,100
4698,INWK,InnerWorkings,,,100
4699,INNL,Innocoll AG,US,stock,100
4700,INOD,Innodata Inc.,US,stock,100
4701,IPHS,Innophos Holdings,,,100
4702,IOSP,Innospec Inc.,US,stock,100
4703,ISSC,Innovative Solutions and Support,,,100
4704,INVA,Innoviva,,,100
4705,INGN,Inogen,,,100
4706,ITEK,Inotek Pharmaceuticals Corporation,US,stock,100
4707,INOV,Inovalon Holdings,,,100
4708,INO,Inovio Pharmaceuticals,,,100
4709,NSIT,Insight Enterprises,,,100
4710,ISIG,Insignia Systems,,,100
4711,INSM,Insmed,,,100
4712,IIIN,Insteel Industries,,,100
4713,PODD,Insulet Corporation,US,stock,100
4714,INSY,Insys Therapeutics,,,100
4715,NTEC,Intec Pharma Ltd.,US,stock,100
4716,IART,Integra LifeSciences Holdings Corporation,US,stock,100
4717,IDTI,Integrated Device Technology,,,100
4718,IESC,Integrated Electrical Services,,,100
4719,INTC,Intel Corporation,US,stock,100
4720,IQNT,Inteliquent,,,100
4721,IPCI,Intellipharmaceutics International Inc.,US,stock,100
4722,IPAR,Inter Parfums,,,100
4723,IBKR,Interactive Brokers Group,,,100
4724,ININ,Interactive Intelligence Group,,,100
4725,ICPT,Intercept Pharmaceuticals,,,100
4726,ICLD,InterCloud Systems,,,100
4727,ICLDW,InterCloud Systems,,,100
4728,IDCC,InterDigital,,,100
4729,TILE,Interface,,,100
4730,IMI,Intermolecular,,,100
4731,INAP,Internap Corporation,US,stock,100
4732,IBOC,International Bancshares Corporation,US,stock,100
4733,ISCA,International Speedway Corporation,US,stock,100
4734,IGLD,Internet Gold Golden Lines Ltd.,US,stock,100
4735,IIJI,Internet Initiative Japan,,,100
4736,IDXG,Interpace Diagnostics Group,,,100
4737,XENT,Intersect ENT,,,100
4738,INTX,Intersections,,,100
4739,ISIL,Intersil Corporation,US,stock,100
4740,IILG,Interval Leisure Group,,,100
4741,IVAC,Intevac,,,100
4742,INTL,INTL FCStone Inc.,US,stock,100
4743,INTLL,INTL FCStone Inc.,US,stock,100
4744,ITCI,Intra-Cellular Therapies Inc.,US,stock,100
4745,IIN,IntriCon Corporation,US,stock,100
4746,INTU,Intuit Inc.,US,stock,100
4747,ISRG,Intuitive Surgical,,,100
4748,INVT,Inventergy Global,,,100
4749,SNAK,Inventure Foods,,,100
4750,ISTR,Investar Holding Corporation,US,stock,100
4751,ISBC,Investors Bancorp,,,100
4752,ITIC,Investors Title Company,US,stock,100
4753,NVIV,InVivo Therapeutics Holdings Corp.,US,stock,100
4754,IVTY,Invuity,,,100
4755,IONS,Ionis Pharmaceuticals,,,100
4756,IPAS,iPass Inc.,US,stock,100
4757,IPGP,IPG Photonics Corporation,US,stock,100
4758,IRMD,iRadimed Corporation,US,stock,100
4759,IRIX,IRIDEX Corporation,US,stock,100
4760,IRDM,Iridium Communications Inc,US,stock,100
4761,IRDMB,Iridium Communications Inc,US,stock,100
4762,IRBT,iRobot Corporation,US,stock,100
4763,IRWD,Ironwood Pharmaceuticals,,,100
4764,IRCP,IRSA Propiedades Comerciales S.A.,US,stock,100
4765,COMT,iShares Commodities Select Strategy ETF,US,stock,100
4766,IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,US,stock,100
4767,IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,US,stock,100
4768,GNMA,iShares GNMA Bond ETF,US,stock,100
4769,ACWX,iShares MSCI ACWI ex US Index Fund,US,stock,100
4770,ACWI,iShares MSCI ACWI Index Fund,US,stock,100
4771,AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,US,stock,100
4772,EEMA,iShares MSCI Emerging Markets Asia Index Fund,US,stock,100
4773,EEML,iShares MSCI Emerging Markets Latin America Index Fund,US,stock,100
4774,EUFN,iShares MSCI Europe Financials Sector Index Fund,US,stock,100
4775,IEUS,iShares MSCI Europe Small-Cap ETF,US,stock,100
4776,QAT,iShares MSCI Qatar Capped ETF,US,stock,100
4777,UAE,iShares MSCI UAE Capped ETF,US,stock,100
4778,IBB,iShares Nasdaq Biotechnology Index Fund,US,stock,100
4779,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,US,stock,100
4780,EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,US,stock,100
4781,ICLN,iShares S&P Global Clean Energy Index Fund,US,stock,100
4782,WOOD,iShares S&P Global Timber & Forestry Index Fund,US,stock,100
4783,INDY,iShares S&P India Nifty 50 Index Fund,US,stock,100
4784,ISHG,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,US,stock,100
4785,IGOV,iShares S&P/Citigroup International Treasury Bond Fund,US,stock,100
4786,ISLE,Isle of Capri Casinos,,,100
4787,ISRL,Isramco,,,100
4788,ITRI,Itron,,,100
4789,ITRN,Ituran Location and Control Ltd.,US,stock,100
4790,ITUS,ITUS Corporation,US,stock,100
4791,XXIA,Ixia,US,stock,100
4792,IXYS,IXYS Corporation,US,stock,100
4793,JJSF,J & J Snack Foods Corp.,US,stock,100
4794,MAYS,J. W. Mays,,,100
4795,JBHT,J.B. Hunt Transport Services,,,100
4796,JCOM,j2 Global,,,100
4797,JASO,JA Solar Holdings,,,100
4798,JKHY,Jack Henry & Associates,,,100
4799,JACK,Jack In The Box Inc.,US,stock,100
4800,JXSB,Jacksonville Bancorp Inc.,US,stock,100
4801,JAXB,Jacksonville Bancorp,,,100
4802,JAGX,Jaguar Animal Health,,,100
4803,JAKK,JAKKS Pacific,,,100
4804,JMBA,Jamba,,,100
4805,JRVR,James River Group Holdings,,,100
4806,ERW,Janus Equal Risk Weighted Large Cap ETF,US,stock,100
4807,JASN,Jason Industries,,,100
4808,JASNW,Jason Industries,,,100
4809,JAZZ,Jazz Pharmaceuticals plc,US,stock,100
4810,JD,JD.com,,,100
4811,JBLU,JetBlue Airways Corporation,US,stock,100
4812,JTPY,JetPay Corporation,US,stock,100
4813,JCTCF,Jewett-Cameron Trading Company,US,stock,100
4814,DATE,Jiayuan.com International Ltd.,US,stock,100
4815,JST,Jinpan International Limited,US,stock,100
4816,JIVE,Jive Software,,,100
4817,WYIG,JM Global Holding Company,US,stock,100
4818,WYIGU,JM Global Holding Company,US,stock,100
4819,WYIGW,JM Global Holding Company,US,stock,100
4820,JOEZ,Joe&#39;s Jeans Inc.,US,stock,100
4821,JBSS,John B. Sanfilippo & Son,,,100
4822,JOUT,Johnson Outdoors Inc.,US,stock,100
4823,JNP,Juniper Pharmaceuticals,,,100
4824,JUNO,Juno Therapeutics,,,100
4825,KTWO,K2M Group Holdings,,,100
4826,KALU,Kaiser Aluminum Corporation,US,stock,100
4827,KMDA,Kamada Ltd.,US,stock,100
4828,KNDI,Kandi Technologies Group,,,100
4829,KPTI,Karyopharm Therapeutics Inc.,US,stock,100
4830,KBSF,KBS Fashion Group Limited,US,stock,100
4831,KCAP,KCAP Financial,,,100
4832,KRNY,Kearny Financial,US,stock,100
4833,KELYA,Kelly Services,,,100
4834,KELYB,Kelly Services,,,100
4835,KMPH,KemPharm,,,100
4836,KFFB,Kentucky First Federal Bancorp,US,stock,100
4837,KERX,Keryx Biopharmaceuticals,,,100
4838,GMCR,Keurig Green Mountain,,,100
4839,KEQU,Kewaunee Scientific Corporation,US,stock,100
4840,KTEC,Key Technology,,,100
4841,KTCC,Key Tronic Corporation,US,stock,100
4842,KFRC,Kforce,,,100
4843,KE,Kimball Electronics,,,100
4844,KBAL,Kimball International,,,100
4845,KIN,Kindred Biosciences,,,100
4846,KNMD,KineMed,,,100
4847,KGJI,Kingold Jewelry Inc.,US,stock,100
4848,KINS,Kingstone Companies,,,100
4849,KONE,Kingtone Wirelessinfo Solution Holding Ltd,US,stock,100
4850,KIRK,Kirkland&#39;s,,,100
4851,KITE,Kite Pharma,,,100
4852,KTOV,Kitov Pharamceuticals Holdings Ltd.,US,stock,100
4853,KTOVW,Kitov Pharamceuticals Holdings Ltd.,US,stock,100
4854,KLAC,KLA-Tencor Corporation,US,stock,100
4855,KLOX,Klox Technologies Inc.,US,stock,100
4856,KLXI,KLX Inc.,US,stock,100
4857,KONA,Kona Grill,,,100
4858,KZ,KongZhong Corporation,US,stock,100
4859,KOPN,Kopin Corporation,US,stock,100
4860,KRNT,Kornit Digital Ltd.,US,stock,100
4861,KOSS,Koss Corporation,US,stock,100
4862,KWEB,KraneShares CSI China Internet ETF,US,stock,100
4863,KTOS,Kratos Defense & Security Solutions,,,100
4864,KUTV,Ku6 Media Co.,,,100
4865,KLIC,Kulicke and Soffa Industries,,,100
4866,KURA,Kura Oncology,,,100
4867,KVHI,KVH Industries,,,100
4868,FSTR,L.B. Foster Company,US,stock,100
4869,LJPC,La Jolla Pharmaceutical Company,US,stock,100
4870,LSBK,Lake Shore Bancorp,,,100
4871,LSBG,Lake Sunapee Bank Group,US,stock,100
4872,LBAI,Lakeland Bancorp,,,100
4873,LKFN,Lakeland Financial Corporation,US,stock,100
4874,LAKE,Lakeland Industries,,,100
4875,LRCX,Lam Research Corporation,US,stock,100
4876,LAMR,Lamar Advertising Company,US,stock,100
4877,LANC,Lancaster Colony Corporation,US,stock,100
4878,LNDC,Landec Corporation,US,stock,100
4879,LARK,Landmark Bancorp Inc.,US,stock,100
4880,LMRK,Landmark Infrastructure Partners LP,US,stock,100
4881,LE,Lands&#39; End,,,100
4882,LSTR,Landstar System,,,100
4883,LNTH,Lantheus Holdings,,,100
4884,LTRX,Lantronix,,,100
4885,LPSB,LaPorte Bancorp,,,100
4886,LSCC,Lattice Semiconductor Corporation,US,stock,100
4887,LAWS,Lawson Products,,,100
4888,LAYN,Layne Christensen Company,US,stock,100
4889,LCNB,LCNB Corporation,US,stock,100
4890,LDRH,LDR Holding Corporation,US,stock,100
4891,LBIX,Leading Brands Inc,US,stock,100
4892,LGCY,Legacy Reserves LP,US,stock,100
4893,LGCYO,Legacy Reserves LP,US,stock,100
4894,LGCYP,Legacy Reserves LP,US,stock,100
4895,LTXB,LegacyTexas Financial Group,,,100
4896,DDBI,Legg Mason Developed EX-US Diversified Core ETF,US,stock,100
4897,EDBI,Legg Mason Emerging Markets Diversified Core ETF,US,stock,100
4898,LVHD,Legg Mason Low Volatility High Dividend ETF,US,stock,100
4899,UDBI,Legg Mason US Diversified Core ETF,US,stock,100
4900,LMAT,LeMaitre Vascular,,,100
4901,TREE,LendingTree,,,100
4902,LXRX,Lexicon Pharmaceuticals,,,100
4903,LGIH,LGI Homes,,,100
4904,LHCG,LHC Group,US,stock,100
4905,LBRDA,Liberty Broadband Corporation,US,stock,100
4906,LBRDK,Liberty Broadband Corporation,US,stock,100
4907,LBTYA,Liberty Global plc,US,stock,100
4908,LBTYB,Liberty Global plc,US,stock,100
4909,LBTYK,Liberty Global plc,US,stock,100
4910,LILA,Liberty Global plc,US,stock,100
4911,LILAK,Liberty Global plc,US,stock,100
4912,LVNTA,Liberty Interactive Corporation,US,stock,100
4913,LVNTB,Liberty Interactive Corporation,US,stock,100
4914,QVCA,Liberty Interactive Corporation,US,stock,100
4915,QVCB,Liberty Interactive Corporation,US,stock,100
4916,LMCA,Liberty Media Corporation,US,stock,100
4917,LMCB,Liberty Media Corporation,US,stock,100
4918,LMCK,Liberty Media Corporation,US,stock,100
4919,TAX,Liberty Tax,,,100
4920,LTRPA,Liberty TripAdvisor Holdings,,,100
4921,LTRPB,Liberty TripAdvisor Holdings,,,100
4922,LPNT,LifePoint Health,,,100
4923,LCUT,Lifetime Brands,,,100
4924,LFVN,Lifevantage Corporation,US,stock,100
4925,LWAY,Lifeway Foods,,,100
4926,LGND,Ligand Pharmaceuticals Incorporated,US,stock,100
4927,LTBR,Lightbridge Corporation,US,stock,100
4928,LPTH,LightPath Technologies,,,100
4929,LLEX,Lilis Energy,,,100
4930,LIME,Lime Energy Co.,US,stock,100
4931,LLNW,Limelight Networks,,,100
4932,LMNR,Limoneira Co,US,stock,100
4933,LINC,Lincoln Educational Services Corporation,US,stock,100
4934,LECO,Lincoln Electric Holdings,,,100
4935,LIND,Lindblad Expeditions Holdings Inc.,US,stock,100
4936,LINDW,Lindblad Expeditions Holdings Inc.,US,stock,100
4937,LLTC,Linear Technology Corporation,US,stock,100
4938,LNCO,Linn Co,,,100
4939,LINE,Linn Energy,,,100
4940,LBIO,Lion Biotechnologies,,,100
4941,LIOX,Lionbridge Technologies,,,100
4942,LPCN,Lipocine Inc.,US,stock,100
4943,LQDT,Liquidity Services,,,100
4944,LFUS,Littelfuse,,,100
4945,LIVN,LivaNova PLC,US,stock,100
4946,LOB,Live Oak Bancshares,,,100
4947,LIVE,Live Ventures Incorporated,US,stock,100
4948,LPSN,LivePerson,,,100
4949,LKQ,LKQ Corporation,US,stock,100
4950,LMFA,LM Funding America,,,100
4951,LMFAW,LM Funding America,,,100
4952,LMIA,LMI Aerospace,,,100
4953,LOGI,Logitech International S.A.,US,stock,100
4954,LOGM,LogMein,,,100
4955,LOJN,LoJack Corporation,US,stock,100
4956,EVAR,Lombard Medical,,,100
4957,CNCR,Loncar Cancer Immunotherapy ETF,US,stock,100
4958,LORL,Loral Space and Communications,,,100
4959,LOXO,Loxo Oncology,,,100
4960,LPTN,Lpath,,,100
4961,LPLA,LPL Financial Holdings Inc.,US,stock,100
4962,LRAD,LRAD Corporation,US,stock,100
4963,LYTS,LSI Industries Inc.,US,stock,100
4964,LULU,lululemon athletica inc.,US,stock,100
4965,LITE,Lumentum Holdings Inc.,US,stock,100
4966,LMNX,Luminex Corporation,US,stock,100
4967,LMOS,Lumos Networks Corp.,US,stock,100
4968,LUNA,Luna Innovations Incorporated,US,stock,100
4969,MBTF,M B T Financial Corp,US,stock,100
4970,MTSI,M/A-COM Technology Solutions Holdings,,,100
4971,MCBC,Macatawa Bank Corporation,US,stock,100
4972,MFNC,Mackinac Financial Corporation,US,stock,100
4973,MCUR,MACROCURE LTD.,US,stock,100
4974,MGNX,MacroGenics,,,100
4975,MAGS,Magal Security Systems Ltd.,US,stock,100
4976,MGLN,Magellan Health,,,100
4977,MPET,Magellan Petroleum Corporation,US,stock,100
4978,MGIC,Magic Software Enterprises Ltd.,US,stock,100
4979,CALL,magicJack VocalTec Ltd,US,stock,100
4980,MNGA,MagneGas Corporation,US,stock,100
4981,MGYR,Magyar Bancorp,,,100
4982,MHLD,Maiden Holdings,,,100
4983,MHLDO,Maiden Holdings,,,100
4984,MSFG,MainSource Financial Group,,,100
4985,COOL,Majesco Entertainment Company,US,stock,100
4986,MMYT,MakeMyTrip Limited,US,stock,100
4987,MBUU,Malibu Boats,,,100
4988,MLVF,Malvern Bancorp,,,100
4989,MAMS,MAM Software Group,,,100
4990,MANH,Manhattan Associates,,,100
4991,LOAN,Manhattan Bridge Capital,,,100
4992,MNTX,Manitex International,,,100
4993,MTEX,Mannatech,,,100
4994,MNKD,MannKind Corporation,US,stock,100
4995,MANT,ManTech International Corporation,US,stock,100
4996,MAPI,Mapi - Pharma Ltd.,US,stock,100
4997,MARA,Marathon Patent Group,,,100
4998,MCHX,Marchex,,,100
4999,MARPS,Marine Petroleum Trust,US,stock,100
5000,MRNS,Marinus Pharmaceuticals,,,100
5001,GNRX,Market Vectors Generic Drugs ETF,US,stock,100
5002,MKTX,MarketAxess Holdings,,,100
5003,MKTO,Marketo,,,100
5004,MRKT,Markit Ltd.,US,stock,100
5005,MRLN,Marlin Business Services Corp.,US,stock,100
5006,MAR,Marriott International,US,stock,100
5007,MBII,Marrone Bio Innovations,,,100
5008,MRTN,Marten Transport,,,100
5009,MMLP,Martin Midstream Partners L.P.,US,stock,100
5010,MRVL,Marvell Technology Group Ltd.,US,stock,100
